Date,Confirmed,Recovered,Active,Death
28-02-2021,387,351,4192,0
01-03-2021,380,341,4229,1
02-03-2021,334,500,4062,1
03-03-2021,399,605,3854,1
04-03-2021,345,558,3636,5
05-03-2021,358,377,3616,1
06-03-2021,376,412,3578,2
07-03-2021,315,388,3504,1
08-03-2021,245,527,3219,2
09-03-2021,267,446,3038,2
10-03-2021,341,519,2858,2
11-03-2021,261,388,2727,4
12-03-2021,265,373,2616,3
13-03-2021,255,330,2540,1
14-03-2021,288,404,2423,1
15-03-2021,117,334,2205,1
16-03-2021,237,365,2074,3
17-03-2021,246,371,1947,1
18-03-2021,213,315,1845,0
19-03-2021,261,249,1853,4
20-03-2021,321,255,1917,2
21-03-2021,241,350,1805,3
22-03-2021,114,264,1654,1
23-03-2021,223,265,1609,3
24-03-2021,333,259,1682,1
25-03-2021,301,296,1687,0
26-03-2021,262,243,1706,0
27-03-2021,263,260,1709,0
28-03-2021,403,257,1853,2
29-03-2021,184,41,1992,4
30-03-2021,325,271,2044,2
31-03-2021,398,297,2142,3
01-04-2021,424,264,2299,3
02-04-2021,385,178,2503,2
03-04-2021,568,202,2867,2
04-04-2021,403,299,2968,3
05-04-2021,360,302,3022,4
06-04-2021,402,274,3150,0
07-04-2021,550,273,3423,4
08-04-2021,453,391,3482,3
09-04-2021,715,228,3966,2
10-04-2021,791,301,4453,3
11-04-2021,1271,407,5314,3
12-04-2021,1010,425,5896,3
13-04-2021,867,409,6351,3
14-04-2021,1098,472,6975,2
15-04-2021,1062,410,7624,2
16-04-2021,1560,464,8715,5
17-04-2021,1504,402,9814,3
18-04-2021,2560,564,11807,3
19-04-2021,2022,481,13346,2
20-04-2021,2341,715,14970,2
21-04-2021,2645,788,16824,3
22-04-2021,3372,1298,18893,5
23-04-2021,3939,1012,21815,5
24-04-2021,3767,858,24714,10
25-04-2021,3998,1099,27609,4
26-04-2021,3251,1074,29782,4
27-04-2021,5015,1567,33227,3
28-04-2021,4317,1487,36054,3
29-04-2021,4990,2577,38455,12
30-04-2021,4915,2013,41350,7
01-05-2021,5554,2295,44609,0
02-05-2021,4238,2660,46170,17
03-05-2021,3919,3382,46697,10
04-05-2021,4788,3934,47542,9
05-05-2021,5180,3762,48954,6
06-05-2021,5700,3996,50658,0
07-05-2021,4200,3194,51649,15
08-05-2021,3981,4991,50639,0
09-05-2021,3805,4341,50089,14
10-05-2021,2522,4995,47605,11
11-05-2021,3927,4890,46635,6
12-05-2021,4418,5540,45489,24
13-05-2021,3346,4242,44584,9
14-05-2021,2760,3912,43424,8
15-05-2021,2966,4725,41645,19
16-05-2021,2406,5179,38871,1
17-05-2021,1492,5724,34619,20
18-05-2021,2474,4169,32908,15
19-05-2021,2668,3974,31593,9
20-05-2021,2207,3823,29954,21
21-05-2021,2382,2450,29872,14
22-05-2021,1971,3928,27904,11
23-05-2021,1917,4398,25394,29
24-05-2021,1256,3321,23305,23
25-05-2021,1855,2815,22326,19
26-05-2021,1817,2957,21185,1
27-05-2021,1521,2316,20383,6
28-05-2021,1697,1493,20561,26
29-05-2021,1354,2466,19449,0
30-05-2021,1306,2669,18072,13
31-05-2021,857,2210,16719,0
01-06-2021,1345,2375,15684,5
02-06-2021,1513,1963,15212,22
03-06-2021,1198,1878,14529,3
04-06-2021,1133,1230,14418,14
05-06-2021,1497,1848,14036,31
06-06-2021,960,1806,13179,11
07-06-2021,659,1508,12315,15
08-06-2021,1234,1714,11816,19
09-06-2021,1240,1318,11720,18
10-06-2021,1008,1303,11403,22
11-06-2021,1006,849,11540,20
12-06-2021,927,1348,11107,12
13-06-2021,892,1509,10490,0
14-06-2021,472,1193,9752,17
15-06-2021,819,1117,9437,17
16-06-2021,1054,1495,8996,0
17-06-2021,968,947,9011,6
18-06-2021,919,671,9254,5
19-06-2021,806,1232,8819,8
20-06-2021,979,1240,8550,8
21-06-2021,563,1016,8090,7
22-06-2021,817,992,7909,6
23-06-2021,893,941,7851,10
24-06-2021,1061,888,8017,7
25-06-2021,1004,475,8537,9
26-06-2021,1054,821,8761,8
27-06-2021,1046,1049,8753,5
28-06-2021,779,965,8554,13
29-06-2021,1197,913,8810,28
30-06-2021,1254,785,9267,12
01-07-2021,1381,965,9671,12
02-07-2021,1180,554,10284,13
03-07-2021,1091,814,10552,9
04-07-2021,1358,897,10998,15
05-07-2021,758,1041,10707,8
06-07-2021,1425,1002,11122,8
07-07-2021,1683,1055,11736,14
08-07-2021,1708,1048,12385,10
09-07-2021,1494,765,13105,9
10-07-2021,1540,1192,13444,9
11-07-2021,1428,1250,13611,11
12-07-2021,780,1378,13002,11
13-07-2021,1359,1176,13164,21
14-07-2021,2022,1080,14089,17
15-07-2021,1692,1339,14437,5
16-07-2021,1782,761,15435,23
17-07-2021,2105,1406,16128,6
18-07-2021,1666,1686,16108,0
19-07-2021,1022,1718,15400,12
20-07-2021,1689,1493,15579,17
21-07-2021,2151,1531,16194,5
22-07-2021,1586,1427,16343,10
23-07-2021,1870,780,17414,19
24-07-2021,2252,1348,18310,8
25-07-2021,2379,2019,18659,11
26-07-2021,1264,1687,18205,31
27-07-2021,2397,1758,18823,21
28-07-2021,2400,2091,19113,19
29-07-2021,2619,1653,20073,6
30-07-2021,2470,1029,21496,18
31-07-2021,2113,1689,21908,11
01-08-2021,2434,2147,22191,4
02-08-2021,1772,1592,22359,12
03-08-2021,2416,1864,22889,22
04-08-2021,2502,2244,23135,12
05-08-2021,2406,2386,23145,10
06-08-2021,2135,1270,23991,19
07-08-2021,2221,2388,23803,21
08-08-2021,2467,2397,23867,6
09-08-2021,1526,2631,22751,11
10-08-2021,2335,2472,22590,24
11-08-2021,2789,2098,23271,10
12-08-2021,2534,2442,23354,9
13-08-2021,2426,1772,23999,9
14-08-2021,2440,2417,24003,19
15-08-2021,2368,2497,23850,24
16-08-2021,1522,2402,22959,11
17-08-2021,2322,2138,23118,25
18-08-2021,2821,2207,23709,23
19-08-2021,2401,2459,23641,10
20-08-2021,2705,1525,24801,20
21-08-2021,2236,2324,24707,6
22-08-2021,1376,2795,23274,14
23-08-2021,1633,2527,22371,9
24-08-2021,2875,2426,22798,22
25-08-2021,3680,2426,24032,19
26-08-2021,3461,2366,25107,20
27-08-2021,3362,1524,26928,17
28-08-2021,3292,2301,27905,14
29-08-2021,3548,2822,28622,9
30-08-2021,1916,2404,28122,12
31-08-2021,3066,2709,28462,17
01-09-2021,3251,2218,29477,18
02-09-2021,3531,1369,31629,10
03-09-2021,3344,1635,33317,21
04-09-2021,2950,2864,33385,18
05-09-2021,3366,3674,33048,29
06-09-2021,2205,3439,31786,28
07-09-2021,2669,3319,31108,28
08-09-2021,3058,3265,30873,28
09-09-2021,2332,4488,28703,14
10-09-2021,2514,1909,29279,29
11-09-2021,2057,3070,28249,17
12-09-2021,1805,3241,26801,12
13-09-2021,1800,3520,25074,7
14-09-2021,1117,3342,22827,22
15-09-2021,1680,3368,21123,16
16-09-2021,1792,2930,19958,27
17-09-2021,2095,2192,19849,12
18-09-2021,2188,2665,19366,6
19-09-2021,1957,3065,18236,22
20-09-2021,1428,2316,17333,15
21-09-2021,1200,2508,16010,15
22-09-2021,1753,2050,15702,11
23-09-2021,1735,2050,15368,19
24-09-2021,1362,1540,15183,7
25-09-2021,1590,1118,15635,20
26-09-2021,1379,1661,15346,7
27-09-2021,997,1790,14548,5
28-09-2021,908,2097,13347,12
29-09-2021,1275,2184,12430,8
30-09-2021,1360,1955,11814,21
01-10-2021,1291,1418,11680,7
02-10-2021,1417,1198,11885,14
03-10-2021,1112,1754,11234,9
04-10-2021,892,1734,10382,10
05-10-2021,688,1357,9701,12
06-10-2021,1265,2322,8629,15
07-10-2021,1033,1165,8486,11
08-10-2021,913,1393,8001,5
09-10-2021,921,1333,7585,4
10-10-2021,976,820,7738,3
11-10-2021,749,1918,6567,2
12-10-2021,685,1235,6013,4
13-10-2021,1155,601,6559,8
14-10-2021,669,1065,6163,0
15-10-2021,690,377,6470,6
16-10-2021,937,1694,5709,4
17-10-2021,746,977,5476,2
18-10-2021,761,1011,5218,8
19-10-2021,787,1141,4851,13
20-10-2021,996,433,5409,5
21-10-2021,717,827,5292,7
22-10-2021,712,1004,4992,8
23-10-2021,914,723,5169,14
24-10-2021,679,756,5084,8
25-10-2021,559,984,4653,6
26-10-2021,722,720,4647,8
27-10-2021,961,532,4876,200
28-10-2021,759,749,4619,267
29-10-2021,646,744,4515,6
30-10-2021,997,570,4939,3
31-10-2021,742,760,4898,23
01-11-2021,637,953,4432,150
